convo_id,train_test_val,msg_id,timestamp,text,speaker,reply_to,speaker_intention,reciever_perception,reciever,absolute_message_index,relative_message_index,year,game_score_speaker,game_score_receiver,game_score_delta,deception_quadrant
Game2-turkey-italy,Train,Game2-turkey-italy-123,1766,"Or if you don't wish to go so far, going F Eas-Ion would free me up  a little to move my fleet out and then we can attack from both sides",turkey-Game2,Game2-turkey-italy-122,Truth,Truth,italy-Game2,1766,123,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-124,1767,Hmmm looking at nap now,italy-Game2,Game2-turkey-italy-123,Truth,Truth,turkey-Game2,1767,124,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-125,1768,Nah I don’t like that last idea,italy-Game2,Game2-turkey-italy-124,Truth,Truth,turkey-Game2,1768,125,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-126,1769,He’ll know I’m gunning for him and he can maybe take Venice,italy-Game2,Game2-turkey-italy-125,Truth,Truth,turkey-Game2,1769,126,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-127,1770,Then in spring we can go for greece for example,turkey-Game2,Game2-turkey-italy-126,Truth,Truth,italy-Game2,1770,127,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-128,1771,Lemme evaluate idea 1,italy-Game2,Game2-turkey-italy-127,Truth,Truth,turkey-Game2,1771,128,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-129,1772,Seems reasonable to me to withdraw the fleet if you need it against france,turkey-Game2,Game2-turkey-italy-128,Truth,Truth,italy-Game2,1772,129,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-130,1773,"After all, there isn't much hope of you getting Smy",turkey-Game2,Game2-turkey-italy-129,Truth,Truth,italy-Game2,1773,130,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-131,1774,Man even in idea 1,italy-Game2,Game2-turkey-italy-130,Truth,Truth,turkey-Game2,1774,131,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-132,1775,If that fleet gets disbanded bc of me he judtcrebuilds it next to Venice,italy-Game2,Game2-turkey-italy-131,Truth,Truth,turkey-Game2,1775,132,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-133,1776,And then I’m fucked,italy-Game2,Game2-turkey-italy-132,Truth,Truth,turkey-Game2,1776,133,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-134,1777,Right?  Am I missing something?,italy-Game2,Game2-turkey-italy-133,Truth,Truth,turkey-Game2,1777,134,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-135,1778,"Well, yeah. You just gotta play it cool for fall and then go for him in spring.",turkey-Game2,Game2-turkey-italy-134,Truth,Truth,italy-Game2,1778,135,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-136,1779,"Given that Germany is moving east, I'm not sure he can handle three fronts. Plus he's got 2/3 of his dudes knocking on my door already",turkey-Game2,Game2-turkey-italy-135,Truth,Truth,italy-Game2,1779,136,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-137,1780,To no avail- your door is locked pretty tight lol,italy-Game2,Game2-turkey-italy-136,Truth,Truth,turkey-Game2,1780,137,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-138,1781,Is Germany moving against him?,italy-Game2,Game2-turkey-italy-137,Truth,Truth,turkey-Game2,1781,138,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-139,1782,I think he's going for Russia but surely he must not want that. They've been allied too,turkey-Game2,Game2-turkey-italy-138,Truth,Truth,italy-Game2,1782,139,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-140,1783,Ugh,italy-Game2,Game2-turkey-italy-139,Truth,Lie,turkey-Game2,1783,140,1903,5,5,0,Cassandra
Game2-turkey-italy,Train,Game2-turkey-italy-141,1784,So- I guess we’ll revisit next turn?,italy-Game2,Game2-turkey-italy-140,Truth,Truth,turkey-Game2,1784,141,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-142,1785,When he’s a bit farther from builds and I can get a build so I have an army in Venice?,italy-Game2,Game2-turkey-italy-141,Truth,Lie,turkey-Game2,1785,142,1903,5,5,0,Cassandra
Game2-turkey-italy,Train,Game2-turkey-italy-143,1786,I'd try to your army in tunis moved to mainland so that your ships are freed up,turkey-Game2,Game2-turkey-italy-142,Truth,Truth,italy-Game2,1786,143,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-144,1787,"I mean, he can't do anything with 1 army against your 1",turkey-Game2,Game2-turkey-italy-143,Truth,Truth,italy-Game2,1787,144,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-145,1788,If he moves troops away from the balkans he loses his stuff there.,turkey-Game2,Game2-turkey-italy-144,Truth,Truth,italy-Game2,1788,145,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-146,1789,There’s just no way to get it there quickly yknow?,italy-Game2,Game2-turkey-italy-145,Truth,Truth,turkey-Game2,1789,146,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-147,1790,If I do that and he gets a build this turn he sees where I’m going,italy-Game2,Game2-turkey-italy-146,Truth,Truth,turkey-Game2,1790,147,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-148,1791,And it’s game over,italy-Game2,Game2-turkey-italy-147,Truth,Lie,turkey-Game2,1791,148,1903,5,5,0,Cassandra
Game2-turkey-italy,Train,Game2-turkey-italy-149,1792,"Convoy from tunis, then you can move from Rom to Ven",turkey-Game2,Game2-turkey-italy-148,Truth,Truth,italy-Game2,1792,149,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-150,1793,"Even if he builds 1 in Tri, you can block the move to Ven with 1 army while you move your ships",turkey-Game2,Game2-turkey-italy-149,Truth,Truth,italy-Game2,1793,150,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-151,1794,Yeah but then if he wants he can bring a fleet to fuck me and stillcgold thecline againdtcyou,italy-Game2,Game2-turkey-italy-150,Truth,Lie,turkey-Game2,1794,151,1903,5,5,0,Cassandra
Game2-turkey-italy,Train,Game2-turkey-italy-152,1795,It’s just not the right time this turn,italy-Game2,Game2-turkey-italy-151,Truth,Lie,turkey-Game2,1795,152,1903,5,5,0,Cassandra
Game2-turkey-italy,Train,Game2-turkey-italy-153,1796,(Not drunk- just on my phone and typing quickly lol),italy-Game2,Game2-turkey-italy-152,Truth,Truth,turkey-Game2,1796,153,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-154,1797,"Again, what is 1 fleet gonna do. At the very least you equal him in fleets and then there's me.",turkey-Game2,Game2-turkey-italy-153,Truth,Truth,italy-Game2,1797,154,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-155,1798,"Moreover, if he builds a fleet he cannot protect Vie from germany",turkey-Game2,Game2-turkey-italy-154,Truth,Truth,italy-Game2,1798,155,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-156,1799,Unless they have a deal somehow,turkey-Game2,Game2-turkey-italy-155,Truth,Truth,italy-Game2,1799,156,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-157,1800,His one fleet plus one army in Trieste against one army of mine in Rome= I lose Venice,italy-Game2,Game2-turkey-italy-156,Truth,Truth,turkey-Game2,1800,157,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-158,1801,"It’s not just a matter of who has what it’s where that stuff is, yknow",italy-Game2,Game2-turkey-italy-157,Truth,Truth,turkey-Game2,1801,158,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-159,1802,Where's this second unit gonna come from? He will only get 1 build,turkey-Game2,Game2-turkey-italy-158,Truth,Truth,italy-Game2,1802,159,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-160,1803,He can take his fleet from Greece real quick,italy-Game2,Game2-turkey-italy-159,Truth,Truth,turkey-Game2,1803,160,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-161,1804,https://www.backstabbr.com/sandbox/5727111032078336 Here's a worst case scenario where I don't do _anything_ and he moves to albania in spring,turkey-Game2,Game2-turkey-italy-160,Truth,Truth,italy-Game2,1804,161,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-162,1805,"Ok, admittely A Ser -Tri would be worse, but that's still not enough to punch through",turkey-Game2,Game2-turkey-italy-161,Truth,Truth,italy-Game2,1805,162,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-163,1806,Uhhh lemme think about it man,italy-Game2,Game2-turkey-italy-162,Truth,Truth,turkey-Game2,1806,163,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-164,1807,I’m just nervous,italy-Game2,Game2-turkey-italy-163,Truth,Truth,turkey-Game2,1807,164,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-165,1808,He is Strong and geography favors him,italy-Game2,Game2-turkey-italy-164,Truth,Lie,turkey-Game2,1808,165,1903,5,5,0,Cassandra
Game2-turkey-italy,Train,Game2-turkey-italy-166,1809,Italy has a very strong defensive position,turkey-Game2,Game2-turkey-italy-165,Truth,Truth,italy-Game2,1809,166,1903,5,5,0,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-167,3209,"Hey Italy, what's up?",turkey-Game2,Game2-turkey-italy-166,Truth,Truth,italy-Game2,3209,167,1909,6,7,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-168,3210,"I think very soon you, me and england will need to band together or Germany will simply roll over all of us",turkey-Game2,Game2-turkey-italy-167,Truth,Truth,italy-Game2,3210,168,1909,6,7,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-169,3224,I’m with you 110%- the hun has grown strong,italy-Game2,Game2-turkey-italy-168,Truth,Truth,turkey-Game2,3224,169,1909,5,4,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-170,3225,It’s a matter of survival clearly,italy-Game2,Game2-turkey-italy-169,Truth,Truth,turkey-Game2,3225,170,1909,5,4,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-171,3226,What’re you thinking?,italy-Game2,Game2-turkey-italy-170,Truth,Truth,turkey-Game2,3226,171,1909,5,4,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-172,3234,You gotta come to terms with england somehow,turkey-Game2,Game2-turkey-italy-171,Truth,Truth,italy-Game2,3234,172,1909,6,7,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-173,3236,Why do I have to do that?,italy-Game2,Game2-turkey-italy-172,Truth,Truth,turkey-Game2,3236,173,1909,5,4,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-174,3258,"Fair enough, I think both england and germany are pretty neck-to-neck to win this winter",turkey-Game2,Game2-turkey-italy-173,Truth,Truth,italy-Game2,3258,174,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-175,3262,Yeah I mean it’s over soon ¯\_(ツ)_/¯,italy-Game2,Game2-turkey-italy-174,Truth,Truth,turkey-Game2,3262,175,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-180,3277,"England has, tbqh, been a bit of a dick in these closing moves",italy-Game2,Game2-turkey-italy-179,Truth,Truth,turkey-Game2,3277,180,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-181,3278,I’ve told him that I’m attacking Portugal and he’s welcome to support me so we’ll see what he does ¯\_(ツ)_/¯,italy-Game2,Game2-turkey-italy-180,Truth,Truth,turkey-Game2,3278,181,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-182,3279,"(Also, Yeah- you were in a tough fucking spot and you didn’t give up and you played it masterfully- respect my dude 💯)",italy-Game2,Game2-turkey-italy-181,Truth,Truth,turkey-Game2,3279,182,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-183,3280,He's going hard for the win.,turkey-Game2,Game2-turkey-italy-182,Truth,Truth,italy-Game2,3280,183,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-184,3281,Burning all bridges,turkey-Game2,Game2-turkey-italy-183,Truth,Truth,italy-Game2,3281,184,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-185,3282,Thanks for the compliment 🙂,turkey-Game2,Game2-turkey-italy-184,Truth,Truth,italy-Game2,3282,185,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-186,3283,Nah man it’s true!  Would’ve been easy to tune out or make a suboptimal move but you held on as long as you needed to.,italy-Game2,Game2-turkey-italy-185,Truth,Truth,turkey-Game2,3283,186,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-187,3284,"Yeah, I figured I just needed on ally and Austria would lose... Took a  while",turkey-Game2,Game2-turkey-italy-186,Truth,Truth,italy-Game2,3284,187,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-188,3285,"And yeah- he berated me for not helping him taking France out, despite the fact that I said we had a turn left to do it",italy-Game2,Game2-turkey-italy-187,Truth,Truth,turkey-Game2,3285,188,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-189,3286,"Which, I get why everyone wants France gone, but it’s not *that* much money lol",italy-Game2,Game2-turkey-italy-188,Truth,Truth,turkey-Game2,3286,189,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-191,3288,I also noted your army in Tun the whole game. You should've tried to use it :p,turkey-Game2,Game2-turkey-italy-190,Truth,Truth,italy-Game2,3288,191,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-192,3289,I think if you had convoyed it to Syr I would've had some big issues much earlier,turkey-Game2,Game2-turkey-italy-191,Truth,Truth,italy-Game2,3289,192,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-193,3290,(If you recall),turkey-Game2,Game2-turkey-italy-192,Truth,Truth,italy-Game2,3290,193,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-194,3291,"I think the  fact that austria committed so hard on beating me, but not being able to do it, cost him the game",turkey-Game2,Game2-turkey-italy-193,Truth,Truth,italy-Game2,3291,194,1910,7,8,1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-195,3292,Yeah I think you’re right re: Austria!!!,italy-Game2,Game2-turkey-italy-194,Truth,Truth,turkey-Game2,3292,195,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-196,3293,And dang that would’ve been smart,italy-Game2,Game2-turkey-italy-195,Truth,Truth,turkey-Game2,3293,196,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-197,3294,Yeah I meant to convoy him up to Spain but it never ended up working out,italy-Game2,Game2-turkey-italy-196,Truth,Truth,turkey-Game2,3294,197,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-198,3295,Huge waste of resources,italy-Game2,Game2-turkey-italy-197,Truth,Truth,turkey-Game2,3295,198,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-201,3298,Dang,italy-Game2,Game2-turkey-italy-200,Truth,Truth,turkey-Game2,3298,201,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-202,3299,Lol England tho,italy-Game2,Game2-turkey-italy-201,Truth,Truth,turkey-Game2,3299,202,1910,6,5,-1,Straightforward
Game2-turkey-italy,Train,Game2-turkey-italy-203,3300,Maybe running around calling people idiots isn’t the best policy idk,italy-Game2,Game2-turkey-italy-202,Truth,Truth,turkey-Game2,3300,203,1910,6,5,-1,Straightforward
Game2-italy-france,Train,Game2-italy-france-0,2,Gahhh I’m Italy fuck my life,italy-Game2,,Truth,Truth,france-Game2,2,0,1901,3,3,0,Straightforward
Game2-italy-france,Train,Game2-italy-france-1,3,Non aggression pact for these first two turns?  Seems to me we both have other things to work about.  Lmk what you’re thinking.,italy-Game2,Game2-italy-france-0,Truth,Truth,france-Game2,3,1,1901,3,3,0,Straightforward
Game2-italy-france,Train,Game2-italy-france-2,27,Sounds good with me,france-Game2,Game2-italy-france-1,Truth,Lie,italy-Game2,27,2,1901,3,3,0,Cassandra
Game2-italy-france,Train,Game2-italy-france-4,172,Yeah that's right. I'm not moving into Piedmont,france-Game2,Game2-italy-france-3,Truth,Lie,italy-Game2,172,4,1901,3,3,0,Cassandra
Game2-italy-france,Train,Game2-italy-france-5,187,Rgr- neither will I,italy-Game2,Game2-italy-france-4,Truth,Truth,france-Game2,187,5,1901,3,3,0,Straightforward
Game2-italy-france,Train,Game2-italy-france-6,243,Sounds good with me,france-Game2,Game2-italy-france-5,Truth,Lie,italy-Game2,243,6,1901,3,3,0,Cassandra
Game2-italy-france,Train,Game2-italy-france-7,307,You can take Tunis and we can demilitarize the Western Med area while we deal with our more pressing concerns,france-Game2,Game2-italy-france-6,Truth,Truth,italy-Game2,307,7,1901,3,3,0,Straightforward
Game2-italy-france,Train,Game2-italy-france-9,331,Was that bounce with France on purpose?,italy-Game2,Game2-italy-france-8,Truth,Lie,france-Game2,331,9,1901,3,3,0,Cassandra
Game2-italy-france,Train,Game2-italy-france-10,332,*germany my b,italy-Game2,Game2-italy-france-9,Truth,Lie,france-Game2,332,10,1901,3,3,0,Cassandra
Game2-italy-france,Train,Game2-italy-france-17,2195,Hey what’s up,italy-Game2,Game2-italy-france-16,Truth,Lie,france-Game2,2195,17,1904,6,10,4,Cassandra
Game2-austria-germany,Train,Game2-austria-germany-0,11,Hey Germany! Looking forward to this game! You doing well this afternoon?,austria-Game2,,Truth,Truth,germany-Game2,11,0,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-1,34,Yes! Very well. How about yourself?,germany-Game2,Game2-austria-germany-0,Truth,Truth,austria-Game2,34,1,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-3,143,Philadelphia originally! Working in DC. How about you?,germany-Game2,Game2-austria-germany-2,Truth,Truth,austria-Game2,143,3,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-4,145,"Maine, where in DC are you? Who are you working for?",austria-Game2,Game2-austria-germany-3,Truth,Truth,germany-Game2,145,4,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-5,146,I was in DC last year and have a bunch of friends there right now,austria-Game2,Game2-austria-germany-4,Truth,Lie,germany-Game2,146,5,1901,3,3,0,Cassandra
Game2-austria-germany,Train,Game2-austria-germany-8,149,"Glad you got to check out the city. Philly is still my home, but I’m really enjoying DC.",germany-Game2,Game2-austria-germany-7,Truth,Truth,austria-Game2,149,8,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-9,150,Which think tank? I was at the Hudson Institute,austria-Game2,Game2-austria-germany-8,Truth,Truth,germany-Game2,150,9,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-11,153,"Really cool, that's awesome! What sort of policy work?",austria-Game2,Game2-austria-germany-10,Truth,Truth,germany-Game2,153,11,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-13,155,Housing policy,austria-Game2,Game2-austria-germany-12,Truth,Lie,germany-Game2,155,13,1901,3,3,0,Cassandra
Game2-austria-germany,Train,Game2-austria-germany-14,156,Very cool.,germany-Game2,Game2-austria-germany-13,Truth,Truth,austria-Game2,156,14,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-15,157,"Yeah, it's a lot of fun.  Miss DC though, have a bunch of friends down there having fun without me",austria-Game2,Game2-austria-germany-14,Truth,Truth,germany-Game2,157,15,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-16,158,So what are your plans for the game?,austria-Game2,Game2-austria-germany-15,Truth,Truth,germany-Game2,158,16,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-17,159,The board has been frustratingly quiet so far,austria-Game2,Game2-austria-germany-16,Truth,Truth,germany-Game2,159,17,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-18,160,Yes I know! People are probably busy with the work week.,germany-Game2,Game2-austria-germany-17,Truth,Truth,austria-Game2,160,18,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-19,161,"Same here, but it's a slow day",austria-Game2,Game2-austria-germany-18,Truth,Truth,germany-Game2,161,19,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-20,162,I’m still figuring out my plans... I have some ideas but I’m waiting before locking anything in. How about you?,germany-Game2,Game2-austria-germany-19,Truth,Truth,austria-Game2,162,20,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-21,163,"I'm siding with whoever I've heard back from honestly.  The board seems particularly inexperienced at Diplomacy, from what I can tell",austria-Game2,Game2-austria-germany-20,Truth,Truth,germany-Game2,163,21,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-22,168,Same here honestly. Who have you heard from?,germany-Game2,Game2-austria-germany-21,Truth,Truth,austria-Game2,168,22,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-24,284,"England, like two lines.  Italy a bunch, Turkey a little, Russia a little",austria-Game2,Game2-austria-germany-23,Truth,Truth,germany-Game2,284,24,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-25,285,I just accidentally lied to you so I'm resending as the truth lolll. This emoji thing sucks at times,austria-Game2,Game2-austria-germany-24,Truth,Truth,germany-Game2,285,25,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-26,286,Italy seems like a cool dude,germany-Game2,Game2-austria-germany-25,Truth,Truth,austria-Game2,286,26,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-27,287,Yeah lol I had a bit of a learning curve with it,germany-Game2,Game2-austria-germany-26,Truth,Truth,austria-Game2,287,27,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-28,288,It says “You MUST select an emoji for your message to send” so I was attaching like smiley faces lol,germany-Game2,Game2-austria-germany-27,Truth,Truth,austria-Game2,288,28,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-29,297,I’m hoping me you and Italy can get along so I can focus on France,germany-Game2,Game2-austria-germany-28,Truth,Truth,austria-Game2,297,29,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-31,301,Dope,germany-Game2,Game2-austria-germany-30,Truth,Truth,austria-Game2,301,31,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-32,320,Hey Austria! I wanted to take your temperature for your plan this turn.,germany-Game2,Game2-austria-germany-31,Truth,Truth,austria-Game2,320,32,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-34,360,Hey just got back,germany-Game2,Game2-austria-germany-33,Truth,Truth,austria-Game2,360,34,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-35,366,ok,austria-Game2,Game2-austria-germany-34,Truth,Truth,germany-Game2,366,35,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-36,367,Thoughts on Russia?,austria-Game2,Game2-austria-germany-35,Truth,Truth,germany-Game2,367,36,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-37,368,Idk. I’m probably going to let him take Sweden as long as we agree on him not attacking Ber,germany-Game2,Game2-austria-germany-36,Truth,Truth,austria-Game2,368,37,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-38,369,Idk if I can trust that he would and I cannot afford to lose it obviously,germany-Game2,Game2-austria-germany-37,Truth,Truth,austria-Game2,369,38,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-40,371,Why?,germany-Game2,Game2-austria-germany-39,Truth,Truth,austria-Game2,371,40,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-41,372,"Regardless of if he keeps his word with Ber (and he has no real reason to), he has three units up north and there is nowhere productive for them to go either than retreat or back into you.  The more builds he has that he can commit up north, the more he can just overwhelm you",austria-Game2,Game2-austria-germany-40,Truth,Lie,germany-Game2,372,41,1901,3,3,0,Cassandra
Game2-austria-germany,Train,Game2-austria-germany-42,373,Well he could go south. He could focus on Turkey,germany-Game2,Game2-austria-germany-41,Truth,Truth,austria-Game2,373,42,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-43,374,"He can in theory, but look where his units are.  It will take three moves before any of them are in play.  Three moves.  That will be the start of 1903.",austria-Game2,Game2-austria-germany-42,Truth,Truth,germany-Game2,374,43,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-44,378,You talking with Italy?,austria-Game2,Game2-austria-germany-43,Truth,Truth,germany-Game2,378,44,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-45,380,A little!,germany-Game2,Game2-austria-germany-44,Truth,Truth,austria-Game2,380,45,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-49,465,A truce for the first few turns,germany-Game2,Game2-austria-germany-48,Truth,Truth,austria-Game2,465,49,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-50,466,Do you have a deal with Russia? I don’t understand why he didn’t War>Gal,germany-Game2,Game2-austria-germany-49,Truth,Truth,austria-Game2,466,50,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-51,472,"Sorry, people will know who I am when they see my Prof pic",austria-Game2,Game2-austria-germany-50,Truth,Truth,germany-Game2,472,51,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-52,473,Probably smart,germany-Game2,Game2-austria-germany-51,Truth,Truth,austria-Game2,473,52,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-53,474,I wonder if I know any of you guys IRL,germany-Game2,Game2-austria-germany-52,Truth,Truth,austria-Game2,474,53,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-54,475,Could you move on France here?,austria-Game2,Game2-austria-germany-53,Truth,Truth,germany-Game2,475,54,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-55,476,Not at the moment. Not with Russia breathing down my neck. Do you have a deal with Russia?  Its hard to imagine he chose not to War>Gal without working something out with you.,germany-Game2,Game2-austria-germany-54,Truth,Truth,austria-Game2,476,55,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-56,477,My deal with Russia is that he's an idiot.  I'm moving on him here.  Just block him is Sweden and make my job easier.  I'm trying to cripple him to help you out a bit,austria-Game2,Game2-austria-germany-55,Truth,Truth,germany-Game2,477,56,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-57,478,He can't even convoy from Lvn. He just doeant know what he's doing,austria-Game2,Game2-austria-germany-56,Truth,Truth,germany-Game2,478,57,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-58,479,I think so too. But I can’t risk him taking Ber so I’m going Mun > Ber. I’m happy to help out and bounce Russia in Sweden.,germany-Game2,Game2-austria-germany-57,Truth,Truth,austria-Game2,479,58,1901,3,3,0,Straightforward
Game2-austria-germany,Train,Game2-austria-germany-59,480,Thanks,austria-Game2,Game2-austria-germany-58,Truth,Truth,germany-Game2,480,59,1901,3,3,0,Straightforward
